,Q2: GENDER,Q3: AGE,Q4: COUNTRY,"Q5: STATE, PROVINCE, COUNTY, ETC",Q6 | 100 Grand Bar,Q6 | Black Jacks,Q6 | Bonkers (the candy),Q6 | Bottle Caps,Q6 | Butterfinger,Q6 | Cadbury Creme Eggs,Q6 | Candy Corn,Q6 | Caramellos,Q6 | Chiclets,Q6 | Coffee Crisp,Q6 | Dots,Q6 | Dove Bars,Q6 | Fuzzy Peaches,Q6 | Goo Goo Clusters,Q6 | Good N' Plenty,Q6 | Hard Candy,Q6 | Heath Bar,Q6 | Hershey's Dark Chocolate,Q6 | HersheyÕs Milk Chocolate,Q6 | Hershey's Kisses,Q6 | Jolly Ranchers (good flavor),Q6 | Junior Mints,Q6 | Kinder Happy Hippo,Q6 | Kit Kat,Q6 | LaffyTaffy,Q6 | LemonHeads,Q6 | Licorice (not black),Q6 | Licorice (yes black),Q6 | Lindt Truffle,Q6 | Lollipops,Q6 | Mars,Q6 | Maynards,Q6 | Mike and Ike,Q6 | Milk Duds,Q6 | Milky Way,Q6 | Regular M&Ms,Q6 | Peanut M&MÕs,Q6 | Blue M&M's,Q6 | Red M&M's,Q6 | Mint Kisses,Q6 | Mr. Goodbar,Q6 | Necco Wafers,Q6 | Nerds,Q6 | Nestle Crunch,Q6 | Now'n'Laters,Q6 | Peeps,Q6 | Pixy Stix,Q6 | ReeseÕs Peanut Butter Cups,Q6 | Reese's Pieces,Q6 | Reggie Jackson Bar,Q6 | Rolos,Q6 | Skittles,Q6 | Smarties (American),Q6 | Smarties (Commonwealth),Q6 | Snickers,Q6 | Sourpatch Kids (i.e. abominations of nature),Q6 | Starburst,Q6 | Sweet Tarts,Q6 | Swedish Fish,Q6 | Sweetums (a friend to diabetes),Q6 | Take 5,Q6 | Tic Tacs,Q6 | Three Musketeers,Q6 | Tolberone something or other,Q6 | Trail Mix,Q6 | Twix,Q6 | Whatchamacallit Bars,Q6 | York Peppermint Patties
1511,Male,59,canada,ontario,,,,MEH,JOY,JOY,MEH,,,JOY,,JOY,JOY,,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,JOY,,,,,MEH,JOY,JOY,DESPAIR,JOY,,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,,MEH,JOY,,MEH,DESPAIR,JOY,JOY,JOY,,MEH,,JOY,JOY,MEH,MEH,MEH,MEH,,,MEH,JOY,JOY,JOY,JOY,,JOY
1512,Male,33,usa,"wa, spokane",JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR
1513,Male,47,USA,Florida,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,DESPAIR,JOY,DESPAIR,JOY
1514,Male,35,USA,California ,MEH,,,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,MEH,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,JOY,MEH
1515,Male,37,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,Male,49,USA ,Illinois ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,Female,61,United States,CO,MEH,DESPAIR,MEH,MEH,MEH,JOY,JOY,MEH,JOY,MEH,MEH,JOY,MEH,MEH,MEH,JOY,MEH,JOY,MEH,MEH,JOY,JOY,DESPAIR,MEH,MEH,MEH,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,MEH,JOY,,JOY,MEH,JOY,JOY,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,DESPAIR,JOY,JOY,MEH,MEH,MEH,JOY
1518,Female,62,us,tx,JOY,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,MEH
1519,Male,35,United States,Virginia,JOY,MEH,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,JOY,JOY,JOY
1520,Male,49,canada,bc,MEH,MEH,MEH,JOY,DESPAIR,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,MEH,JOY,JOY,MEH,JOY,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY,JOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,Male,33,murrika,washington,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY
1522,Female,27,usa,new york ,MEH,MEH,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,MEH,JOY,MEH,DESPAIR,MEH,JOY,MEH,JOY,JOY,JOY,JOY,MEH,JOY,JOY,MEH,JOY,MEH,MEH,MEH,MEH,MEH,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,JOY,MEH,MEH,MEH,MEH,JOY,JOY,MEH,JOY,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,JOY,JOY,MEH,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY
1523,Male,48,United States of America,Massachusetts,MEH,DESPAIR,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,JOY,MEH,MEH,JOY,JOY,JOY,MEH,JOY,JOY,DESPAIR,JOY,JOY,MEH
1524,Male,36,United States,Massachusetts ,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,MEH,MEH,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,MEH
1525,Female,36,United States,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,Female,21,USA,Pennsylvania,MEH,,,MEH,DESPAIR,DESPAIR,DESPAIR,,DESPAIR,MEH,DESPAIR,JOY,,MEH,DESPAIR,JOY,MEH,JOY,MEH,MEH,JOY,JOY,,JOY,MEH,JOY,MEH,DESPAIR,JOY,JOY,MEH,,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,JOY,DESPAIR,,JOY,DESPAIR,,JOY,DESPAIR,,JOY
1527,Male,41,United States,Oregon,JOY,MEH,MEH,MEH,JOY,JOY,JOY,MEH,MEH,MEH,MEH,JOY,MEH,JOY,MEH,MEH,JOY,MEH,JOY,JOY,MEH,MEH,JOY,JOY,MEH,JOY,MEH,MEH,JOY,MEH,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,MEH,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,MEH
1528,Male,37,United States,Georgia,JOY,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,JOY,JOY,JOY,MEH,MEH,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,MEH,MEH,JOY,MEH,DESPAIR,MEH,JOY,JOY,MEH,MEH,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,MEH,DESPAIR,,DESPAIR,JOY,JOY,DESPAIR,MEH,DESPAIR,MEH
1529,Male,45,USA,"Buncombe County, North Carolina",JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,DESPAIR,MEH,JOY,MEH,MEH,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,MEH,MEH,JOY,JOY,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,MEH,JOY,JOY
1530,Other,30,USA,MD,MEH,MEH,MEH,MEH,JOY,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,JOY,MEH,JOY,JOY,JOY,MEH,MEH,JOY,MEH,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,MEH,JOY,JOY,JOY,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,MEH,DESPAIR
1531,Male,32,usa,NC,JOY,MEH,MEH,JOY,JOY,JOY,MEH,JOY,MEH,JOY,DESPAIR,MEH,MEH,JOY,JOY,MEH,JOY,JOY,MEH,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY,MEH,JOY,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,MEH,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY
1532,Male,61,usa,california,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,MEH,MEH,MEH,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,MEH
1533,Male,52,US,CA,JOY,,,JOY,MEH,MEH,MEH,JOY,DESPAIR,,JOY,,,DESPAIR,JOY,,JOY,JOY,MEH,MEH,JOY,JOY,,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,,,JOY,JOY,MEH,MEH,JOY,,,MEH,JOY,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,,JOY,MEH,JOY,,JOY,MEH,MEH,JOY,JOY,,,,MEH,MEH,DESPAIR,JOY,,JOY
1534,Male,46,USA! USA! USA!,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,Female,34,United States of America,Texas,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,MEH,JOY,MEH,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY
1536,Male,36,USA,CO,MEH,MEH,MEH,DESPAIR,JOY,MEH,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,MEH,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,JOY,MEH,MEH,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,JOY,MEH,JOY,JOY,JOY
1537,Male,49,United States,"California, San Diego",JOY,,,JOY,JOY,JOY,DESPAIR,JOY,MEH,,MEH,MEH,,,JOY,MEH,JOY,DESPAIR,MEH,MEH,JOY,JOY,,MEH,MEH,MEH,JOY,DESPAIR,JOY,MEH,JOY,,MEH,JOY,MEH,MEH,JOY,MEH,MEH,,JOY,JOY,MEH,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,,JOY,MEH,MEH,MEH,JOY,DESPAIR,MEH,JOY,MEH,,,MEH,MEH,MEH,DESPAIR,JOY,JOY,JOY
1538,Female,35,United States,Pennsylvania ,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,JOY,JOY,MEH,MEH,MEH,JOY,JOY,,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,MEH,JOY,,JOY,JOY,JOY,JOY,DESPAIR,JOY,MEH,JOY,,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,MEH,JOY,JOY,,JOY,JOY,MEH,MEH,JOY,JOY,JOY,MEH,JOY,,JOY,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY
1539,Female,30,Usa,Illinois ,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,JOY,MEH,MEH,MEH,MEH,JOY,MEH,MEH,JOY,MEH,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,JOY,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,JOY,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,MEH,JOY,MEH,JOY,JOY,JOY,MEH,MEH,JOY,JOY,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR
1540,Male,49,United States,California,JOY,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,MEH,JOY,MEH,MEH,JOY,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,MEH,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,MEH,MEH,JOY,JOY,DESPAIR,MEH,JOY,JOY,MEH,JOY,JOY,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,MEH,JOY,JOY,DESPAIR,JOY,JOY,MEH
1541,Male,48,usa,new hampshire,JOY,,,DESPAIR,JOY,JOY,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,,DESPAIR,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,DESPAIR,JOY,,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,JOY,MEH,,JOY,DESPAIR,JOY,,JOY,MEH,MEH,MEH,JOY,,,DESPAIR,MEH,JOY,DESPAIR,MEH,JOY,JOY
1542,Male,43,Usa,California,MEH,DESPAIR,MEH,JOY,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,MEH,JOY,MEH,MEH,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,JOY,JOY,MEH,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,MEH,MEH,MEH,JOY,DESPAIR,JOY,MEH,MEH
1543,Male,50,usa,ca,JOY,MEH,MEH,JOY,JOY,MEH,JOY,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,JOY,JOY,JOY
1544,Male,34,USA ,Massachusetts,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,MEH,JOY,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,MEH,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,DESPAIR,JOY,MEH,JOY
1545,Male,36,USA,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,Female,32,United States,MD,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,JOY,JOY,MEH,JOY,JOY,MEH,MEH,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,JOY,JOY,JOY,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,JOY,MEH,JOY,DESPAIR,JOY,JOY,MEH,JOY,MEH,JOY,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY
1547,Male,30,USAA,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,Male,53,USA,GA,MEH,,,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,,JOY,JOY,,DESPAIR,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,,MEH,MEH,JOY,JOY,MEH,JOY,DESPAIR,JOY,,JOY,JOY,JOY,MEH,MEH,,,MEH,MEH,MEH,JOY,MEH,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,,JOY,MEH,MEH,JOY,DESPAIR,JOY,JOY,JOY
1549,Male,32,USA,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,Female,sixty-nine,USA,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,I'd rather not say,46 Halloweens.,Alaska,USA,JOY,,,,MEH,JOY,JOY,JOY,JOY,,JOY,JOY,JOY,,JOY,,MEH,JOY,JOY,JOY,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,JOY,,JOY,JOY,JOY,JOY,JOY,JOY,JOY,,,,,,,,,JOY,JOY,,,JOY,,,JOY,JOY,JOY,DESPAIR,JOY,,,,MEH,JOY,DESPAIR,JOY,,JOY
1552,Male,63,USA,Texas,JOY,DESPAIR,MEH,MEH,JOY,JOY,MEH,JOY,MEH,JOY,MEH,JOY,MEH,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,JOY,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,MEH,JOY,JOY,MEH,JOY,MEH,MEH,JOY,MEH,MEH,JOY,JOY,JOY,MEH,JOY
1553,Other,39,USA,Connecticut,MEH,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,MEH,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,DESPAIR,JOY,JOY,MEH,MEH,JOY,MEH,JOY,JOY,DESPAIR,,MEH,MEH,MEH,JOY,MEH,JOY,JOY,MEH
1554,Female,47,USA,WA,MEH,,,MEH,JOY,JOY,MEH,JOY,JOY,,JOY,JOY,DESPAIR,,DESPAIR,MEH,JOY,JOY,MEH,MEH,JOY,JOY,,JOY,MEH,JOY,JOY,,JOY,MEH,JOY,,JOY,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,JOY,MEH,,JOY,JOY,JOY,,JOY,JOY,MEH,JOY,JOY,,,MEH,JOY,,MEH,JOY,JOY,JOY
1555,Male,64,america,california,JOY,MEH,,,,,,,,,,,,,,,,,,,,,,JOY,,,,,,,,,,,,JOY,,,,,,,,JOY,,,,,,,,,,,,,JOY,JOY,,,,,,,,JOY,,JOY
1556,Female,ancient,US,Oregon,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,JOY
1557,Female,71,USA,"California, Ventura County",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
